tract,zevhhs_yr_int,zevhhs_yr_pw1,zevhhs_yr_pw2,zevhhs_yr_pw3,zevhhs_yr_pw4,zevhhs_yr_pw5,zevhhs_yr_pw6
06013303204,0.03434138593969626,-0.00320294328750643,0.00348021427367595,6.575151514552768e-5,-1.854165385644893e-5,8.690803130411121e-7,-1.4035170025551938e-8
06013303205,0.0369773532666239,0.01121357946838377,-4.076914113245284e-4,8.397175836980012e-4,-8.136220866618315e-5,2.998148490227853e-6,-3.9727933922441576e-8
06013304001,0.07127156709371116,0.00617211767622621,0.00571895197241677,1.5361025524323e-4,-5.031779218760774e-5,2.305331708569735e-6,-3.303268620360105e-8
06013304002,0.0665026965177064,-0.01648405664478686,0.0122634286607686,-0.00131641748305222,7.502389223937145e-5,-2.0693244155986778e-6,2.1021017840005653e-8
06013304003,0.06454026055146186,0.0064707286992064,0.00460767662983567,2.636450159182349e-4,-5.393576925878353e-5,2.34750836223062e-6,-3.3140741932053455e-8
06013304004,0.0526153594174642,0.01117435552463253,0.00115032438585602,8.405274131153584e-4,-9.316442852506564e-5,3.5507510382968533e-6,-4.7003016349810386e-8
06013304005,0.06361655386659479,0.01021559168630508,0.00267974831853877,7.094713193503384e-4,-9.091946726061074e-5,3.6188987115701513e-6,-4.878486865285464e-8
06013305000,0.03735567413593755,-0.02131277366491602,0.01005464361104888,-0.00127883029516647,8.87477419949024e-5,-2.733537676187711e-6,2.9421869619441463e-8
06013306002,0.0412548422429377,-0.0033734686891752,0.00446440743226003,-2.665445690381022e-5,-1.360272031610196e-5,6.739784570230234e-7,-1.072550953867679e-8
06013306003,0.04255912003942268,-0.00943660857803432,0.00659008203715649,-4.556821576218091e-4,2.0321494192279676e-5,-4.529109692361763e-7,2.690346020966576e-9
06013306004,0.02773077832353724,-0.01359701127519421,0.00618648678446114,-6.026145678490615e-4,3.9632289559441795e-5,-1.1520562269352103e-6,1.0624331203391753e-8
06013307101,0.03944494102044142,-0.00876228761730785,0.00567257358001421,-2.629325539864055e-4,4.070879572095987e-6,1.474951766045046e-7,-5.374501587758035e-9
06013307102,0.04018380524782456,-0.0259900374710441,0.01145553181751015,-0.00145370216596935,1.003414354426827e-4,-3.115283027887206e-6,3.422880106172673e-8
06013307201,0.03819147522451043,-0.01722560266172535,0.00878870069805722,-0.00100053465982133,6.542115185720243e-5,-1.928913397229248e-6,1.9575339512753016e-8
06013307202,0.02802012644048389,-0.02960270992532986,0.01170399322804247,-0.00178543083649561,1.3468722347131763e-4,-4.308825084165133e-6,4.796723391331363e-8
06013307204,0.02570456836904941,0.00444492237752923,-1.6484736063334754e-4,6.860028793576291e-4,-6.075808253137866e-5,2.1197900265034404e-6,-2.7605918718297892e-8
06013307205,0.02858563600488402,-0.01477266235947075,0.00698952511796386,-8.010391646571276e-4,5.736301328819274e-5,-1.809175045920946e-6,1.9300297898444462e-8
06013308001,0.04551436727074255,-0.00983600441454212,0.00677558410614437,-3.88277693050326e-4,1.1537952768252646e-5,-1.1232820749694153e-7,-1.6267809059426092e-9
06013308002,0.03291887315669029,0.01049679436725846,-0.00153637756693039,0.00113641349950643,-1.0331358042187322e-4,3.645858286245517e-6,-4.649040372725972e-8
06013309000,0.03011720377179481,-0.01089184668451025,0.0058033190942163,-5.229363688885696e-4,3.2012512932057564e-5,-8.610969715413343e-7,6.777078904751041e-9
06013310000,0.03701095778902844,-0.01259814512086558,0.00702634605113931,-6.375526923210708e-4,3.806741494918812e-5,-1.0782023501342333e-6,1.0152576836891374e-8
06013311000,0.03091509613580305,-0.00811107594935342,0.00462501659053239,-2.1092267642708e-4,6.667589172081554e-6,-5.203686908216997e-8,-2.242896223344838e-9
06013312000,0.03565534327371496,-0.02284162650913833,0.01017520083373027,-0.00131404513986568,9.145848197793668e-5,-2.7949549960317355e-6,2.9641755003413625e-8
06013313101,0.02739977910139915,-0.01150907923936675,0.00571973702000156,-5.55366882817969e-4,3.594726698839497e-5,-9.966837217256e-7,8.252005308367261e-9
06013313102,0.03491522661897522,-0.00320530961852274,0.00425554329020062,-1.753608380742273e-4,3.5497189035186943e-6,5.12144549315596e-8,-3.241542406606761e-9
06013313103,0.0411697967016091,9.452897751780288e-4,0.00302465868026828,2.8063958728093824e-4,-3.802800048408255e-5,1.4719843005576813e-6,-1.997429508564076e-8
06013313203,0.04435132061218799,0.0068310538849823,0.00103238858868925,7.915791418599693e-4,-8.312424815995802e-5,3.072472620249979e-6,-4.002668492587236e-8
06013313204,0.05181657789850343,-0.00710064173365017,0.00736247939843792,-5.342028441216298e-4,2.2018051355040624e-5,-4.430401590817381e-7,2.357858333412971e-9
06013313205,0.04504441418873745,0.00768200868362528,0.0010480023734921,7.698113681618233e-4,-8.134233198411967e-5,3.017300945669162e-6,-3.9411288695027313e-8
06013313206,0.04075743648883349,-0.01306473012247319,0.00748336016161334,-6.446141291552202e-4,3.678781416589826e-5,-1.048355262994294e-6,1.033629279706442e-8
06013314102,0.0328532083119251,-0.01061535385443764,0.00580243771871168,-4.318130888168301e-4,2.8196763409932216e-5,-9.71369381793468e-7,1.1484828626979928e-8
06013314103,0.03568820684025932,-0.01832149170589301,0.00892196240768323,-0.00108000467040682,7.616673064495974e-5,-2.4211487108195945e-6,2.6949193684239297e-8
06013314104,0.03203728749787309,-0.00524983170263498,0.00477609698070335,-3.5473947660775296e-4,2.551373286521798e-5,-9.362834709741124e-7,1.1515653894488932e-8
06013314200,0.04299327011034518,-0.02591249395000751,0.01197961237293718,-0.00153128387220063,1.0973107756050713e-4,-3.61613833747836e-6,4.2877849605139975e-8
06013315000,0.03292699455714843,0.00647108030035208,-3.567895924562186e-5,7.973847477594448e-4,-7.43722029029585e-5,2.621515261303445e-6,-3.3563713874996694e-8
06013316000,0.0171945001117359,-0.0053696935544455,0.00332336813882679,-3.305148691181528e-4,2.8787813784937736e-5,-9.711133640168006e-7,9.8238099114411e-9
06013317000,0.02312426002078048,-0.00124829521789989,0.00230706442703161,2.6658622115944515e-5,-5.09244078107103e-6,2.442656904256254e-7,-5.251026801867243e-9
06013318000,0.03418338961849963,0.00231935623381912,0.00254349216453176,1.694679511693375e-4,-2.372826334910364e-5,9.537076436680174e-7,-1.3927322836164737e-8
06013319000,0.03970760543527639,0.01105473109134633,4.5492887403781034e-4,6.688563584349842e-4,-6.562726733772639e-5,2.3446871895349544e-6,-3.0019386920311994e-8
06013320001,0.03493921569869773,0.00694753224039102,1.89993637545717e-4,7.737606398063241e-4,-7.542141934281538e-5,2.7485549534743086e-6,-3.610064475895345e-8
06013320003,0.0513832293312947,0.01005803197901633,0.00227517891271304,4.853181304869203e-4,-5.97720706790324e-5,2.3025889025773995e-6,-3.054981708313152e-8
06013320004,0.03699758908107116,0.01248059432608027,-6.369563190139236e-5,7.108614835742581e-4,-6.713137078438976e-5,2.375956772625672e-6,-3.036674080218484e-8
06013321101,0.03978619166309449,0.01483543727610134,-8.549259384749688e-4,9.677889083028716e-4,-9.068945957735668e-5,3.20824611046784e-6,-4.0612725306131554e-8
06013321102,0.05629498149916547,0.01037500579355208,0.00256294825768625,5.203032902972157e-4,-6.754706549673348e-5,2.678936873929781e-6,-3.6185516350107756e-8
06013321103,0.05842957918443684,0.00642389115069083,0.00431595526563926,1.847762181360014e-4,-4.143258090862869e-5,1.797679923579099e-6,-2.5343970610693648e-8
06013321200,0.02462944846798509,0.00869414672546809,1.7840696519064812e-4,3.822850175066307e-4,-2.5710203698454262e-5,6.255177253986381e-7,-5.793535994977896e-9
06013322000,0.04393992434662168,0.01280109206202913,3.2540997565760524e-4,8.13532644403434e-4,-8.390520176123099e-5,3.122675084687419e-6,-4.1013241103622363e-8
06013323000,0.04943676466564136,0.008336872240503,0.0022719091086874,5.458837503820335e-4,-6.752079593775757e-5,2.6547299758446225e-6,-3.5924422605330514e-8
06013324001,0.02139851880535593,-0.00440372908274857,0.0049631073087866,-7.41081074135962e-4,7.175928171746911e-5,-2.856384245770124e-6,3.848336159640669e-8
06013324002,0.01778102735768894,0.01257804141076747,-8.979744854701362e-4,4.005433408811062e-4,-1.7510526495609032e-5,1.0747922724352079e-7,3.018467302640985e-9
06013325000,0.04673588196702663,0.00312555677295519,0.00366505134531636,1.9641051735922637e-4,-3.6180180341537096e-5,1.5301613540241531e-6,-2.1757987864426588e-8
06013326000,0.06276775282661562,0.00651527770457928,0.0042776767858443,3.3657908931223755e-4,-6.0023756728903414e-5,2.568007021375459e-6,-3.6043523433512586e-8
06013327000,0.02770278417831519,-0.00936868586986808,0.00531641293243366,-4.972089701622477e-4,3.6818545777081954e-5,-1.251024425632513e-6,1.4165281809989821e-8
06013328000,0.01626600444709893,-0.011272001821065,0.005803313907368,-9.2744811336174e-4,8.249407728804138e-5,-2.9666976040133227e-6,3.6167880409172664e-8
06013329000,0.03851528336623337,0.00227844824060303,0.00253830866324541,2.816505828634139e-4,-3.658790892334627e-5,1.451696307019938e-6,-2.0432973874973993e-8
06013330000,0.033178612750316,0.00953392765043665,-7.802955737239362e-4,9.267637104976292e-4,-8.529535166052267e-5,3.023086396509889e-6,-3.8842875836537245e-8
06013331000,0.03896932950106098,-0.00711061041889742,0.00574308540472768,-3.859165889910924e-4,1.5108445145948157e-5,-1.96286688004236e-7,-1.7866326350794552e-9
06013332000,0.04209721372905112,0.01685066533121045,-0.0017683169136945,0.00124645804808866,-1.169884236637992e-4,4.186317981896985e-6,-5.3358340318558434e-8
06013333101,0.04351331103212023,0.00537713890261481,0.00217312778350118,4.415290441755348e-4,-5.301443521683231e-5,2.057065733016412e-6,-2.7981777359180133e-8
06013333102,0.04599407545221785,0.00651916111484422,0.00262658334606738,3.0557377751500974e-4,-4.097609039390881e-5,1.6124406598921531e-6,-2.204820410941337e-8
06013333200,0.02843537086114571,0.02110528272904929,-0.00437324005511822,0.00150770107657495,-1.2616252852406902e-4,4.280388908615372e-6,-5.2887269545684015e-8
06013334001,0.03759225419923943,-6.174702118763473e-4,0.00335631974197578,1.165535769035561e-4,-2.2369763528965156e-5,9.351613934592528e-7,-1.3748292474548517e-8
06013334004,0.02440213853524309,0.00710819605340743,1.5639594048829183e-4,4.4453527612293254e-4,-3.4998491884157354e-5,1.0915779757254427e-6,-1.3350274841091797e-8
06013334006,0.05335964493918806,0.01267756962972761,0.00124727358621943,7.832347687988641e-4,-8.739772126611407e-5,3.3181389599403912e-6,-4.366655681710968e-8
06013334200,0.09385461668505284,-0.01325431496294239,0.01540288060942221,-0.00158902326815825,7.688595562471186e-5,-1.7639404507979043e-6,1.4813697300761928e-8
06013335000,0.03886919986633977,0.00154926444186217,0.00258106601995492,3.385237438184793e-4,-4.2629651194629146e-5,1.6665576782962028e-6,-2.302309715265244e-8
06013336101,0.01720885047936807,-0.00578894249261744,0.00382315802064894,-4.662531295166898e-4,4.623250451982583e-5,-1.82248923384472e-6,2.3453452417910525e-8
06013336102,0.01588623708194186,-0.01315135411804256,0.00620922574795426,-0.00101040069420944,9.003561903392582e-5,-3.24662654250761e-6,3.9772601144587654e-8
06013336201,0.04358365501313081,-0.00771709395999495,0.00622732439216692,-3.746265793659354e-4,1.2981755655391548e-5,-1.8438695532495997e-7,-7.452200501041938e-10
06013336202,0.03034654245688314,-0.02160222794315591,0.00982478022690954,-0.00141165768314847,1.0949901755223902e-4,-3.687620640640606e-6,4.353552266380585e-8
06013337100,0.05031547589925301,0.01186481005841404,0.00140672483515702,6.631895049376646e-4,-7.367596059494022e-5,2.763993353364904e-6,-3.60940220407743e-8
06013337200,0.02019531533648787,0.00373675951171499,7.894328489598714e-4,2.3477724466557185e-4,-1.5550908087143948e-5,4.1722217047931753e-7,-5.3471336820066944e-9
06013337300,0.05483097753457557,0.0081489244890527,0.00326201772177397,3.781863457799435e-4,-5.649802066479486e-5,2.322824943492182e-6,-3.2090741324633946e-8
06013338101,0.02769691748456795,-0.00295748283194653,0.00401261021773946,-3.1861247249977424e-4,2.652665934450934e-5,-1.0314961903181665e-6,1.3108992870231222e-8
06013338102,0.04894550264510437,0.01472204063829348,8.344143990491556e-5,9.39946620863839e-4,-9.720229107326032e-5,3.62115680042289e-6,-4.7349210164352413e-8
06013338201,0.0624433566956538,0.00362851240303245,0.00556867980767441,4.185393113127616e-5,-3.603899057885071e-5,1.7626841485561216e-6,-2.6369539109447337e-8
06013338203,0.02168100078247769,0.00852333274359262,0.00113707215913157,-6.263668140997139e-7,1.4409602295177349e-5,-9.953280172349842e-7,1.6914993498720086e-8
06013338204,0.02974669338378225,0.01199271644729315,-1.7657671478793924e-4,5.890549891644172e-4,-5.003614579997582e-5,1.6258707171477703e-6,-1.9565510922959396e-8
06013338301,0.08216274034696544,0.00573446807168231,0.00781551878359672,-1.3303326784343356e-4,-3.460260819508233e-5,1.8873013714238137e-6,-2.8473609819203956e-8
06013338302,0.08672360682784697,-0.00305318037726408,0.01101697388252553,-6.8774294138235e-4,6.101880352819382e-6,5.804625133013485e-7,-1.3149641670996037e-8
06013339001,0.00661652400806635,-0.00177432962350483,0.00288102905617903,-6.445150883803286e-4,7.858290705133187e-5,-3.3667524689079063e-6,4.6901501776592796e-8
06013339002,0.01631689752537254,-0.001272188496513,0.00388987177461544,-6.539556569690392e-4,7.235517985415191e-5,-3.0827009071518854e-6,4.3460098882526094e-8
06013340001,0.044857082524659093,-0.00616399408507339,0.00711542104334493,-6.438709092184005e-4,3.619531146247137e-5,-1.0083696671892984e-6,9.843444374329146e-9
06013340002,0.06924541354038086,-0.0010512749135451,0.00813392990979193,-3.90622912642928e-4,-5.86852097682811e-6,8.216677709259995e-7,-1.5444421478235604e-8
06013341000,0.05033359198898424,0.0048061243206087,0.00464449855818495,-1.0311933327739064e-4,-7.506231586877263e-6,3.973246166404127e-7,-5.84977976839549e-9
06013343001,0.04417772733751524,0.00471237215925942,0.00357205473114029,8.521974763056274e-5,-2.064095278012633e-5,8.244125749753695e-7,-1.1190030957725761e-8
06013343002,0.06173532172046541,0.00488062862909771,0.00553522722451515,-5.3631867271443506e-5,-2.307744268092279e-5,1.1770897377422294e-6,-1.7611821638365317e-8
06013343003,0.08036247278273505,0.00585322246674228,0.00751067479972606,-1.8398842944237289e-4,-2.595064863175872e-5,1.513924267780468e-6,-2.3353273737209337e-8
06013345101,0.0706682273593497,0.00425163556912945,0.00680737559470926,-1.3180323069523884e-4,-2.4684090861068265e-5,1.3641184959154949e-6,-2.073342687479244e-8
06013345102,0.07551154853434071,-0.00116915319781372,0.0083884196459631,-2.7441976824557146e-4,-2.101192614744214e-5,1.4196234303341604e-6,-2.3209381035917842e-8
06013345103,0.07915373060851494,0.00579076814674778,0.00706237176735305,-4.845072463196319e-5,-3.817774677366407e-5,1.9602869953088316e-6,-2.9154645027612835e-8
06013345105,0.07110586013484976,0.00442632824111318,0.00658028281550005,-4.653963705139365e-5,-3.3557878387918734e-5,1.72195755611609e-6,-2.5741051075831874e-8
06013345108,0.06172333831664103,6.297735922366404e-4,0.00770571179140821,-5.493241199098487e-4,2.067677050557133e-5,-4.495056702306894e-7,4.039720492881453e-9
06013345111,0.05387914560515422,0.00347412366762147,0.00534951044192429,-1.7711076437813784e-4,-4.7056287741664435e-6,3.652102912558828e-7,-5.988684662044744e-9
06013345112,0.05878840674968046,0.00275293783169339,0.00619722082905076,-2.532891612999468e-4,-3.3694912351980123e-6,4.148308985824846e-7,-7.348627716492598e-9
06013345113,0.08804486655613217,0.00405842379156084,0.00888413522034157,-2.4124889106169376e-4,-3.069281916652826e-5,1.8419039313860724e-6,-2.8567915606999134e-8
06013345114,0.07001567925456015,0.0014377021008506,0.00717159930319512,-1.267295989433305e-4,-2.8055140699953016e-5,1.5548510198447648e-6,-2.393178118590321e-8
06013345115,0.11053498305193542,-0.00346259001599896,0.01467415696402432,-0.0011978855841013,3.471772456979686e-5,-1.9755146328473145e-7,-4.563513767225766e-9
06013345116,0.0853129868882481,0.00345147706389067,0.00821995470972985,-1.0195339510612118e-4,-4.157870994421444e-5,2.2244213436809987e-6,-3.359180177162098e-8
06013345202,0.03738350411557123,0.01418562826695971,2.0523676505940084e-4,5.981074863396911e-4,-5.228572775408499e-5,1.6453327018517963e-6,-1.8525772734538935e-8
06013345203,0.07420738543916519,8.389279524492025e-5,0.00890357498231875,-5.392701455973427e-4,6.636898607372439e-6,3.242169468703305e-7,-8.137741584677151e-9
06013345204,0.12028475512881733,-0.00787060014692543,0.01712664765827506,-0.00148932460328934,4.7624228314035555e-5,-4.080123265076799e-7,-4.010164341985063e-9
06013346101,0.08079575896535775,-0.00102031259492526,0.00919031490864518,-3.5637153495240087e-4,-1.869224095059119e-5,1.4188553720700911e-6,-2.373008921121231e-8
06013346102,0.1338073342886544,-0.00686959347488398,0.01906811542722025,-0.00189083978842746,7.696042032584032e-5,-1.346457190343489e-6,7.157545743856177e-9
06013346201,0.09669048648364909,-0.00811069413584622,0.01401857319788789,-0.00119990286046856,4.1774039329216035e-5,-5.257320757082396e-7,-4.09289941359032e-10
06013346203,0.07711074232569663,0.00537878009146865,0.00700151593334247,-2.458214267035949e-5,-4.042727758880197e-5,2.047288967275522e-6,-3.0357618058224724e-8
06013346204,0.1085540383188492,-0.00205513015431461,0.01365949884643353,-9.620856882684268e-4,1.444925221630707e-5,5.367066153192741e-7,-1.4130595129660205e-8
06013347000,0.09811249095996016,-6.31146765740181e-4,0.01197298629703358,-8.353387057376013e-4,1.3815103068616456e-5,3.92216666437668e-7,-1.1249197295219022e-8
06013348000,0.11007281955412838,-0.00456505024335796,0.01464235986065001,-0.00114590469976559,2.79649629561874e-5,1.1449423876809833e-7,-9.375169574767081e-9
06013349000,0.06906379529230605,-0.00716612269862362,0.01054542442298498,-9.486918996540792e-4,4.39906473332681e-5,-1.0292183848083138e-6,8.981571247137244e-9
06013350000,0.06296217697699891,-0.00363383351244518,0.00927925622249059,-8.551853399231312e-4,4.460341198754885e-5,-1.24686699035532e-6,1.3623619363645092e-8
06013351101,0.01722116723518055,-0.00698132522516054,0.00461905610808639,-6.675992623867518e-4,6.1943870769708e-5,-2.3122687358213963e-6,2.8853035977983038e-8
06013351102,0.02036646073836976,-0.01771910436696713,0.0075850964364388,-0.00113435535803289,8.848559353442036e-5,-2.8393106352247185e-6,3.078373085575115e-8
06013351103,0.01208755398812329,-3.0000315231223768e-5,0.00236314279177863,-3.57293146387284e-4,4.603080385519218e-5,-2.03076863414495e-6,2.8295469733951237e-8
06013351200,0.10364622393436008,-0.01124738018445382,0.01577392626658863,-0.00137980217643991,4.7861885651677424e-5,-5.624900343555029e-7,-1.3665483966057015e-9
06013352101,0.08935344424636339,-0.00517908687235192,0.01187758853774768,-7.679418970726609e-4,8.231226901179157e-6,6.009198312806377e-7,-1.423743969955914e-8
06013352102,0.08993205718557952,-0.00734812763894382,0.01253740069729322,-8.591855843489511e-4,1.4034202880773018e-5,4.328036537057829e-7,-1.2428585067522469e-8
06013352201,0.06325337224393951,-0.00173459871244248,0.00795181478404675,-4.982514669410963e-4,1.1275819033182445e-5,2.468822343073014e-8,-3.5493034972727e-9
06013352202,0.06711823467199383,-0.00493040270985011,0.00901255915922106,-5.832024885079776e-4,1.0829563558001746e-5,2.3384358408781658e-7,-8.172942382176876e-9
06013353001,0.11289591548567204,-0.00922508899283571,0.01664051135050985,-0.00153908360110679,5.876283178182707e-5,-9.19255444021868e-7,3.203238207030079e-9
06013353002,0.12215587624422354,-0.01521233078259916,0.01965410902408656,-0.00193558348514318,8.038758313872042e-5,-1.4470879661275852e-6,7.951316552642877e-9
06013354001,0.08510801619082038,0.00213188340502573,0.00907731507414037,-3.680905728279836e-4,-1.7942716686375413e-5,1.3998861970629275e-6,-2.3473425094561836e-8
06013354002,0.12646609690948515,-0.01737773022483093,0.02106321461970938,-0.00216127195328788,9.582335859329232e-5,-1.934219651497542e-6,1.3780430611266494e-8
06013355107,0.03851900601584651,0.00401446972044565,0.00144391777810638,5.972981546530819e-4,-6.362525833130195e-5,2.368209746756278e-6,-3.138730083029192e-8
06013355108,0.05397569483301046,0.00512065597519689,0.0030000047450083,4.999190659871736e-4,-6.773678022792588e-5,2.7479007204026973e-6,-3.7911836531396724e-8
06013355109,0.06480317050710681,-0.00310209101210198,0.00735673477581158,-2.958691818312932e-4,-7.814608339896676e-6,7.574807629149124e-7,-1.3596231848934926e-8
06013355110,0.04520987632580792,0.0032133211087081,0.00255079804961222,4.5982843060526614e-4,-5.6972916690789346e-5,2.222626880524608e-6,-3.017995158078889e-8
06013355111,0.04246119650352225,0.00545308054020193,0.00182535064479268,5.354434751768341e-4,-6.118846743247136e-5,2.34923992229174e-6,-3.1713407005552865e-8
06013355112,0.09206304735644698,-0.00123816970624508,0.01080702595096174,-5.496185329927101e-4,-9.991119183411444e-6,1.2367841880141929e-6,-2.215352638497581e-8
06013355113,0.10299954983418227,-0.00476173503751865,0.0133577139162551,-8.650132290835842e-4,6.625587629855457e-6,8.12554806724345e-7,-1.7786652397194763e-8
06013355114,0.10495858508783922,-0.00471214439280756,0.01394167449662875,-0.00100842880176687,1.8486179953472437e-5,3.970664602203292e-7,-1.2480990213166908e-8
06013355115,0.0595313655420702,-0.0062586533686006,0.00943088811972262,-8.947422851051701e-4,4.741586927540036e-5,-1.2911105292901418e-6,1.3305192361766644e-8
06013355116,0.10677676324647042,-0.01077685276971038,0.01648423019518512,-0.00158368219686966,6.664096486604897e-5,-1.2757934237458003e-6,8.288997309419941e-9
06013355117,0.12317115261588672,-0.01336384767645383,0.0186748700089919,-0.0014841053051626,3.640168096834383e-5,1.4468562642719405e-7,-1.1891551296929668e-8
06013355200,0.05969487216378089,0.01199842793318981,0.00243357491430779,5.56069875341694e-4,-7.084215419475132e-5,2.7841063908255186e-6,-3.725121387231194e-8
06013355301,0.07986298960135473,0.00355392496715305,0.00796502611137926,-2.783854776357666e-4,-1.8897610308498497e-5,1.3129396660200328e-6,-2.1491407870250535e-8
06013355302,0.12213203258705373,-0.01612653154423033,0.01968573302933782,-0.00184425487858392,7.022460909207007e-5,-1.0640861138133475e-6,3.070278033838044e-9
06013355304,0.07306976131471005,0.0057180250419011,0.00636994885154704,2.7897575786003495e-5,-4.141644903576222e-5,2.0313301460740483e-6,-2.99037765673401e-8
06013355306,0.06020715631044218,0.00679950429633554,0.00392988737539536,3.3753098105069343e-4,-5.680179159786752e-5,2.391508513138517e-6,-3.3330597957814953e-8
06013356001,0.03970079005439683,0.00954629081550352,1.9798876321263457e-4,7.885148952455465e-4,-7.89653825582279e-5,2.922800247097611e-6,-3.8649989763991834e-8
06013356002,0.08230825607445817,-7.188940695437393e-4,0.009376202916412,-5.201967704960819e-4,-3.2735028016780817e-7,6.822099920578834e-7,-1.368002848016432e-8
06013357000,0.03300822278501755,0.0054070994342585,0.00139684767572994,3.679007199538331e-4,-3.754234769374388e-5,1.3637622246741202e-6,-1.8295921989821442e-8
06013358000,0.03870016832598053,-0.01226898063113629,0.00726765128238362,-6.804726630199608e-4,4.0506471264812555e-5,-1.135803663480938e-6,1.0639919228291587e-8
06013359102,0.04104846929263753,0.00187033027645329,0.0033669196625925,1.1300296883966777e-4,-2.3401833495418302e-5,9.96203746406299e-7,-1.4610419670530114e-8
06013359103,0.0379605186779102,-0.00286973457575217,0.0044437114422329,-1.3722687822082522e-4,-2.092455341758463e-6,2.738193451522649e-7,-6.068031403686108e-9
06013359104,0.01825987085981104,0.00604888124659951,2.41589651261611e-4,2.819257144697612e-4,-1.5023649267469264e-5,2.631483243607386e-7,-1.864307147787248e-9
06013359105,0.04141851038369831,0.01422880189642886,-5.3638695047007e-4,9.31539561714825e-4,-9.031340742802747e-5,3.2732139057132528e-6,-4.2262740056576086e-8
06013359202,0.05024103943848444,0.00836517114544595,0.00190097824110072,6.517443661400161e-4,-7.574653751063178e-5,2.905177593698455e-6,-3.859911915444237e-8
06013359203,0.0423301466587699,0.0148724664619856,-0.00107149696865806,0.0010925973252869901,-1.0351110976427248e-4,3.6935984384567377e-6,-4.6948425031327955e-8
06013359204,0.06146637580208745,0.00459619220563456,0.00468753745508122,1.76050300227466e-4,-4.314009729910433e-5,1.9055666085846012e-6,-2.7140043571574373e-8
06013360101,0.04988282551019048,-0.00328560143216925,0.0056531667299285,-1.4148726931760216e-4,-1.1688622018457257e-5,7.625159994642829e-7,-1.306467585488348e-8
06013360102,0.05355240649125441,0.00928103718448638,0.00173752208514862,7.610333213521161e-4,-8.770336144637722e-5,3.369852929074916e-6,-4.4728304089015936e-8
06013360200,0.02739578721076988,0.00521277668582047,7.478465090864513e-4,4.19857449740083e-4,-3.750455232776429e-5,1.2827865604003827e-6,-1.6739940837210658e-8
06013361000,0.03898279648250327,0.00536660582760562,0.001897913966127,4.039369173809408e-4,-4.53426039676824e-5,1.6935759689471057e-6,-2.2594535704685463e-8
06013362000,0.04773029672016567,-8.940862188340687e-4,0.00471088431876783,2.964460420223575e-5,-2.641788675369062e-5,1.3260710860347203e-6,-2.082762480444075e-8
06013363000,0.02859502862078106,0.0023144264846782,0.00123694890782949,4.1754540195832146e-4,-3.816073177594592e-5,1.269781961765399e-6,-1.595583609112711e-8
06013364002,0.0385166729262366,-0.00269082630562455,0.00375639818416936,1.0208023715712758e-4,-2.2567148123670128e-5,9.489345443488484e-7,-1.3862571176088672e-8
06013365002,0.03242392931527706,-0.01763764371502691,0.00803651114031555,-9.037904599846672e-4,6.37669172914946e-5,-2.049927974964504e-6,2.288377642365346e-8
06013365003,0.0177695919523524,-0.00227983393744756,0.00274570515188358,-2.4170367651899055e-4,2.7051139974380745e-5,-1.134502231465278e-6,1.4651855174162568e-8
06013366001,0.03778765541870693,-0.01455673505586803,0.00767630677566905,-7.291302130307354e-4,4.578118359417304e-5,-1.3935839867130122e-6,1.482900408317756e-8
06013366002,0.03181292373857934,-0.01624050410629626,0.00773506998586814,-8.744633703572764e-4,6.215912261499688e-5,-2.006802464589367e-6,2.247636393540931e-8
06013367100,0.02891297456870065,-0.00785904683125003,0.00490489372971662,-3.800004216783074e-4,2.32149671060508e-5,-6.494191880409435e-7,5.238468353048738e-9
06013367200,0.02765178653463716,-0.00376373308998992,0.00314878524176396,4.098653981993761e-6,-5.661045614542793e-6,2.2991912725530946e-7,-4.199890696735011e-9
06013368001,0.02999199149852414,-0.01823220053728793,0.00808015644754745,-9.679202256665952e-4,7.123640768181411e-5,-2.346332847855306e-6,2.6841917965363953e-8
06013368002,0.02447753702902287,-0.00994086046527726,0.00506365222622448,-4.825494245199191e-4,3.720449685811428e-5,-1.2844145945754002e-6,1.46498471400144e-8
06013369001,0.02185267838046976,-0.01494144493722407,0.0066696653112776,-9.056881427713436e-4,7.233212095609434e-5,-2.426161238417783e-6,2.7568334746962393e-8
06013369002,0.03113958704302669,0.00174265015224371,0.00193214143958366,3.009528849046765e-4,-3.202289382110888e-5,1.1583684452512975e-6,-1.5606979912942284e-8
06013370000,0.03469632968100698,0.0159953355534811,-0.00199969205168989,0.0011491442483867601,-1.034565700852614e-4,3.635604463497335e-6,-4.606462008983225e-8
06013371000,0.02647159734290363,0.01153749312937373,-0.00158189994848269,9.103528654490368e-4,-7.671154933724535e-5,2.5896859449128853e-6,-3.233542124743982e-8
06013372000,0.02527030974233656,-8.320853820339066e-4,0.00196236716000255,1.8942506798142443e-4,-2.023207469673011e-5,7.694382043809017e-7,-1.1590450362529656e-8
06013373000,0.03270775604693762,-0.02358605319787316,0.01013915240399842,-0.00135194725577734,1.0135318529458884e-4,-3.3715894351021017e-6,3.9510159566037664e-8
06013374000,0.02290326162538509,-0.00328940673824737,0.00279844952639251,-6.096339473618392e-5,2.775338662508051e-6,-5.9440452616997056e-8,-1.1216946301307868e-9
06013375000,0.03662427273157116,-0.01635142310254755,0.00836210139813142,-9.22434015856623e-4,6.452438797290487e-5,-2.1161504491966543e-6,2.4549074091265832e-8
