tract,commute_yr_a_int,commute_yr_a_pw1,commute_yr_a_pw2,commute_yr_a_pw3,commute_yr_b_int,commute_yr_b_pw1,commute_yr_b_pw2,commute_yr_b_pw3,commute_yr_c_int,commute_yr_c_pw1,commute_yr_c_pw2,commute_yr_c_pw3,commute_yr_d_int,commute_yr_d_pw1,commute_yr_d_pw2,commute_yr_d_pw3
06019003003,34.487968130413996,-16.25273810564757,2.3114061024820542,-0.04125933800303917,16.558733267147744,-7.435265037203787,1.2901719369841753,-0.02675993703478586,4.287374735535979,-2.000616964838638,0.3178185743962773,-0.0063032161231536725,21.305677196219886,-9.555070709149506,1.5799198791582882,-0.03195288995983196
06019003004,12.41213742658881,-5.832976162191875,0.8773192759801969,-0.01652619513150388,3.7338245046846565,-1.641268868665318,0.2899538821889821,-0.006017496824682561,1.1867814255441327,-0.5623800351743495,0.08186538330042185,-0.0015090946307851048,1.8893945414824507,-0.8041950856738885,0.1382982509282733,-0.0028234913618523034
06019003102,160.48125745530123,-73.86219182561462,11.516277296449477,-0.2202845693690494,31.68252576290614,-14.769625577417719,2.305729056903016,-0.04481090649749566,15.523800493958092,-7.222567624059335,1.0970896406749733,-0.020891559650579986,77.21342093027805,-34.571072399149216,5.734133671789681,-0.11605941884207689
06019003103,28.870960606510074,-13.358430222503463,2.0828731582001234,-0.04001267846215882,3.7043463170158124,-1.6326572503824446,0.29428707161224643,-0.006189638586610268,3.9236877703706905,-1.861295997623781,0.2771260710579656,-0.005250341512677047,9.349605918317987,-4.333992952595097,0.6618456287836885,-0.012710804356732856
06019003104,484.61248737088687,-222.2496515362253,35.50103670701622,-0.6928122616230192,132.02754662699815,-60.17613060840631,10.039842416293109,-0.20333512064701253,58.504855684823774,-27.16481110596815,4.207631141153376,-0.08141570249114449,334.476121891297,-149.18971759747512,25.097602920031967,-0.5131241954691108
06019003201,20.005804386365966,-9.453486989276243,1.3355909958055907,-0.023808734944458978,2.440442543129191,-1.0624311307497833,0.1938104879066986,-0.004100024297262811,1.6440819742839732,-0.7833671645020995,0.11097802497188998,-0.0020129098576491824,4.703156771312171,-2.1172787251795357,0.33153115940642996,-0.006434155408367823
06019003202,61.854523836213275,-29.108060636482872,4.2592717050292555,-0.07796171192930285,9.789254047278382,-4.3149993346143605,0.7912508958770685,-0.016937754167936105,3.405750073755683,-1.5672680475672611,0.2525773585946989,-0.00504111687109533,12.806200550748834,-5.897813005998657,0.9211075496290413,-0.017920517652488394
06019003301,84.66495107506572,-39.11560089313638,6.0506486152256995,-0.11509662575092566,11.035531888579614,-4.997339704671152,0.9084536542846852,-0.019575156390765652,8.011241855893173,-3.698377020692005,0.5570140037740892,-0.010542823730492219,16.507287131318105,-7.475637897313091,1.2176299743732368,-0.024437271439611982
06019003302,25.487740151346944,-11.903294075684158,1.7084317905394144,-0.0305197012228851,1.2720119754140664,-0.6000099542772037,0.0993172152162117,-0.002028819655479614,1.7123434043007968,-0.7773607158961676,0.12451388243738244,-0.002434849109563137,5.696167023944712,-2.6009815144671435,0.41282735904939827,-0.00813742555409307
06019003400,201.50957617458442,-91.90921116589713,15.165617096556712,-0.30283055313308394,35.23901967004472,-14.72788246567383,3.078706363621802,-0.06973264641953993,17.88047743512189,-8.402045479650955,1.2979503697194537,-0.025252435480949298,39.58740764220054,-18.027413602525737,2.9107271487308264,-0.057978670637631215
06019003500,228.90356835723273,-105.54156665975077,16.678122699111785,-0.3225302723463478,72.05527478902779,-29.84295083213299,6.474023478471267,-0.14960926077506423,40.09578477498017,-18.694049518880753,2.907365794064508,-0.05646405853554412,65.44819297465746,-29.835144601740815,4.7837385446492995,-0.09498417299383506
06019003600,50.649355429038486,-23.480330643278805,3.59197252383513,-0.06776711747397568,9.710554587139391,-4.056833053782026,0.8613698618072364,-0.019753785235388024,5.253570581705928,-2.3975279297107934,0.3877541256409618,-0.007767759607891716,8.50364753630113,-3.928971411410678,0.6049316610236781,-0.011643694024035565
