tract,int,pw1,pw2,pw3,pw4,pw5,pw6
06013365002,0.032423929315277066,-0.017637643715026914,0.008036511140315552,-9.037904599846671e-4,6.37669172914946e-5,-2.049927974964504e-6,2.288377642365346e-8
06013365003,0.017769591952352407,-0.002279833937447562,0.0027457051518835823,-2.4170367651899055e-4,2.7051139974380742e-5,-1.134502231465278e-6,1.4651855174162567e-008
06013366001,0.037787655418706934,-0.014556735055868037,0.007676306775669055,-7.291302130307354e-4,4.578118359417304e-5,-1.3935839867130122e-6,1.4829004083177561e-8
06013366002,0.03181292373857934,-0.016240504106296263,0.0077350699858681465,-8.744633703572764e-4,6.215912261499688e-5,-2.006802464589367e-6,2.2476363935409307e-8
06013367100,0.028912974568700654,-0.00785904683125003,0.004904893729716625,-3.800004216783074e-4,2.32149671060508e-5,-6.494191880409435e-7,5.238468353048738e-9
06013367200,0.027651786534637162,-0.003763733089989922,0.0031487852417639685,4.098653981993761e-6,-5.661045614542793e-6,2.2991912725530946e-7,-4.199890696735011e-9
06013368001,0.029991991498524148,-0.018232200537287937,0.008080156447547455,-9.679202256665952e-4,7.123640768181411e-5,-2.346332847855306e-6,2.6841917965363953e-8
06013368002,0.024477537029022875,-0.009940860465277262,0.0050636522262244845,-4.825494245199191e-4,3.720449685811428e-5,-1.2844145945754002e-6,1.46498471400144e-8
06013369001,0.02185267838046976,-0.014941444937224076,0.006669665311277602,-9.056881427713436e-4,7.233212095609434e-5,-2.426161238417783e-6,2.7568334746962393e-8
06013369002,0.031139587043026697,0.001742650152243714,0.0019321414395836632,3.009528849046765e-4,-3.202289382110888e-5,1.1583684452512975e-6,-1.5606979912942284e-8
06013370000,0.034696329681006985,0.015995335553481108,-0.0019996920516898936,0.0011491442483867692,-1.034565700852614e-4,3.635604463497335e-6,-4.6064620089832245e-8
06013371000,0.026471597342903632,0.011537493129373733,-0.0015818999484826998,9.103528654490368e-4,-7.671154933724535e-5,2.5896859449128853e-6,-3.233542124743982e-8
06013372000,0.025270309742336565,-8.320853820339066e-4,0.0019623671600025564,1.8942506798142445e-4,-2.023207469673011e-5,7.694382043809017e-7,-1.1590450362529657e-8
06013373000,0.032707756046937625,-0.023586053197873165,0.010139152403998429,-0.0013519472557773468,1.0135318529458884e-4,-3.3715894351021017e-6,3.951015956603766e-8
06013374000,0.02290326162538509,-0.0032894067382473777,0.0027984495263925135,-6.0963394736183924e-5,2.775338662508051e-6,-5.944045261699705e-8,-1.1216946301307868e-9
06013375000,0.03662427273157116,-0.01635142310254755,0.00836210139813142,-9.22434015856623e-4,6.452438797290487e-5,-2.1161504491966543e-6,2.454907409126583e-8
06013376000,0.03422445226779541,-0.019323062037502402,0.008928869673630135,-0.001072364737903586,7.579807547757671e-5,-2.4161064904305783e-6,2.693953037010834e-8
06013377000,0.024804399406955703,-0.010838931377427828,0.005370646163894605,-5.423198890833982e-4,3.9965679401328674e-5,-1.2921045028147166e-6,1.3654824450336343e-8
06013378000,0.03364742120805732,0.005782469444140572,0.0022679864367203964,1.628644752206182e-4,-1.8211345793638802e-5,5.760323219099413e-7,-6.856594197535626e-9
06013379000,0.036135001894587765,-0.023962655329519092,0.01063882854638193,-0.001392469340753886,9.971798706381664e-5,-3.176941886810743e-6,3.566686806989521e-8
06013380000,0.015937960511698674,0.005872948027442477,2.925726816346545e-4,2.0346297148276035e-4,-6.096028027113564e-6,-8.801976316084785e-8,2.8077641332855285e-9
06013381000,0.02880686038113969,-0.015193931830435955,0.006954237573606084,-7.619980607865814e-4,5.4048602423845226e-5,-1.7118627361562812e-6,1.8356318732975247e-8
06013382000,0.028842517774418694,-0.016157199886435113,0.007564749435843786,-9.220925972579463e-4,6.717962179322475e-5,-2.145395179935799e-6,2.3452838569312757e-8
06013383000,0.026041825442035618,0.0056991468436888865,5.744064860880026e-4,4.393368539108829e-4,-3.826359609361552e-5,1.2892460316555437e-6,-1.663000152173099e-8
06013384000,0.05188908726796137,0.0061364544464017805,0.003071727300047453,4.660962115219653e-4,-6.495610898599478e-5,2.6546909729307165e-6,-3.6752302453409485e-8
06013385100,0.062290116209314156,0.004301541037166447,0.005029593272099903,2.2213524951204708e-4,-5.246761380755637e-5,2.34655085901237e-6,-3.3652334259293616e-8
06013385200,0.06281487154809645,0.0022342090851452416,0.005636721250215407,1.785985327115176e-4,-5.241448528552907e-5,2.4211439709606718e-6,-3.528161206596715e-8
06013386000,0.01929230941113629,-0.0038643793532778365,0.003004876794400087,-2.1247353707447715e-4,1.8996032527890675e-5,-6.826723468712222e-7,7.075502911413776e-9
06013387000,0.025731275777799094,-0.0027882576693543525,0.003197258848953265,-9.970098162554583e-5,4.047650354144251e-6,-8.30710711712339e-8,-8.105003530487582e-10
06013388000,0.031420492910984456,0.0011941154235573861,0.0027934065625329083,7.446921920218853e-5,-1.4579283599341216e-5,6.23802611225609e-7,-9.816324601202037e-9
06013389100,0.028131419066692913,0.0084913981735946,6.25542290796925e-4,3.68235760670294e-4,-2.9646740532627763e-5,8.900663340989084e-7,-1.0324756561815005e-8
06013389200,0.01178090032154985,0.004395665554153816,6.731394348253761e-4,-1.1581680407070489e-5,1.76070835359878e-5,-1.0360619858168567e-6,1.574355521231485e-8
06013390100,0.05466286107197108,0.016528740724182582,2.2640772286224454e-4,0.0011037441888972286,-1.1805608557166852e-4,4.4487806931959245e-6,-5.812440474350583e-8
06013390200,0.048960998302268174,0.007223940028525228,0.0026470302860820715,4.7630770663491354e-4,-6.338720861417865e-5,2.570535532273058e-6,-3.557544321251927e-8
06013391000,0.06963489373716705,-0.0018639692035061029,0.008319614209590757,-3.8325663103407916e-4,-8.100786047911448e-6,9.276010227541286e-7,-1.697517952002117e-8
06013392000,0.04957419868763165,0.01184243556878661,0.0012951130749533156,7.3089570247917e-4,-8.317406945289558e-5,3.221966815515374e-6,-4.32720251473568e-8
06013392200,0.039028333840836905,-6.171131733833175e-4,0.0035885081331603155,8.085315188287469e-5,-2.0519007058357237e-5,8.968877679524434e-7,-1.3496695582027536e-8
06013392300,0.06310890614335579,0.007279941843232586,0.00397358929741175,3.912753229102087e-4,-6.434740967153198e-5,2.7187599457069087e-6,-3.7958527171277216e-8
06015000101,0.024887537633322847,-0.021725002640211474,0.008136021212266725,-0.0010345195705489933,6.645418939779005e-5,-1.6565259095736929e-6,1.1292827682978251e-8
06015000102,0.028765550400135533,-0.01863536701422342,0.008124264733506043,-0.00102061126135135,7.415573980222587e-5,-2.3411577926376544e-6,2.524933153025297e-8
06015000104,0.030325784784659075,-0.028324826848299258,0.011433204537142838,-0.0016712017490505258,1.2389752097559205e-4,-3.937385372430916e-6,4.3626634115923003e-8
06015000105,0.03622528016128093,-0.01883753983008978,0.008801581022412127,-9.95158143081111e-4,6.731241426726357e-5,-2.077360703373377e-6,2.2305204594122805e-8
06015000201,0.0332400807118427,-0.009577429688897118,0.005776749398568313,-4.603176150006015e-4,2.816125912749852e-5,-8.493797825474477e-7,8.420497587344977e-9
06015000202,0.037212916457267646,-0.014622121866379689,0.008012118534199838,-8.779339210128401e-4,5.943254346016018e-5,-1.8614740055861766e-6,2.0363640657028178e-8
06015000203,0.031877661703863566,-0.019765233546144182,0.009032707842097247,-0.0011777456851332607,8.513861001336696e-5,-2.6898490636627074e-6,2.9448960028251558e-8
06017030200,0.03054374457655146,-0.010550773457968052,0.005923376799378382,-5.579320944991533e-4,3.80386604465982e-5,-1.2008081824296096e-6,1.264207023123524e-8
06017030301,0.029204503352432614,-0.012715690801002339,0.0061572943237600776,-5.889435116382783e-4,4.048410389907297e-5,-1.2792509727725404e-6,1.3478525165339968e-8
06017030302,0.031526922770437754,-0.01813830986801713,0.008502152043423557,-0.0010699902990447124,7.651784376164623e-5,-2.3983823166861594e-6,2.588920975970789e-8
06017030401,0.035836863292161916,-0.0015263385960751533,0.0036785191353568125,-1.5918887641610878e-5,-1.3397230652659335e-5,7.661714381592342e-7,-1.3630323767040362e-8
06017030402,0.02664141262423344,-0.01655035104597597,0.00725259107283012,-8.847226842096466e-4,6.3999959210953e-5,-1.9875334303673493e-6,2.067426763857937e-8
06017030502,0.04304199114310919,0.006555144916992442,0.001512457307745405,6.509178936773622e-4,-7.112191168878948e-5,2.66611298020561e-6,-3.5174850909409454e-8
06017030504,0.050706118351199744,-0.011598938301834723,0.008456161083165634,-6.926523777367855e-4,3.151103914282566e-5,-6.660425355811184e-7,3.888383272130064e-9
06017030505,0.03806931495621333,-0.0032802442311512434,0.003939606972462017,5.4119446830007797e-5,-1.8017041050254647e-5,7.785866635125616e-7,-1.1660819463621606e-8
06017030601,0.03747764371394255,0.006737703906034266,4.359302116719227e-4,7.881847748357261e-4,-7.703813443128264e-5,2.7562175558234543e-6,-3.534094370354323e-8
06017030602,0.03943871078120161,-0.016780591666421655,0.008613204867871498,-9.062364555322569e-4,6.009893185199448e-5,-1.8982411317635378e-6,2.1270643083165127e-8
06017030603,0.03712793677649998,-0.010836878659304265,0.006253599137940144,-4.3835176248682684e-4,2.2892706411283202e-5,-6.338648195929901e-7,5.733020637504072e-9
06017030701,0.06733675094723104,0.005377639842335946,0.005391465578756202,1.4522005675699683e-4,-4.4829249832907895e-5,2.0034028733596713e-6,-2.826382045513865e-8
06017030704,0.05334285063740611,0.007737486891436328,0.0034323428094815275,2.9465088530557243e-4,-4.643177667984504e-5,1.881950662381643e-6,-2.5600793598266956e-8
06017030706,0.06883551660392552,-0.006477086040105733,0.00957903805643389,-7.26751427222383e-4,2.547472690782269e-5,-3.6862193672610116e-7,3.951410854907869e-10
06017030709,0.07591187664500794,0.005934504794568134,0.006064986377004126,1.759939161747572e-4,-5.59577033221303e-5,2.5649107883909853e-6,-3.6696008279727326e-8
06017030710,0.07627773967604375,0.0025410363971047093,0.007406895394075397,-7.720103766910757e-5,-3.694266114935006e-5,1.954525648828154e-6,-2.9599235670462644e-8
06017030801,0.053991583991051584,0.004035579688820054,0.0038550861948289253,2.6163547906003505e-4,-4.472700043332827e-5,1.8471529104560863e-6,-2.552200378457116e-8
06017030803,0.04153797422110417,-6.563438163091542e-4,0.004270253569592336,-8.223608894518672e-5,-7.218759540635534e-6,4.3739113686467724e-7,-7.716755246312764e-9
06017030804,0.042452588524752664,0.0035975767219350446,0.002596363241710645,3.439019435843775e-4,-4.3359661411366305e-5,1.6686732082495465e-6,-2.254204191388068e-8
06017030807,0.040125702737170275,0.00910136435419454,5.281034629223272e-4,7.506402550988563e-4,-7.548996091241735e-5,2.752188241301538e-6,-3.575250475172813e-8
06017030808,0.04413762840424717,0.004989633737831671,0.002594240287417662,3.3771459926839833e-4,-4.371109886214274e-5,1.7081757735442004e-6,-2.3307338419961596e-8
06017030809,0.027340004158802174,0.0030074017466088614,9.562547156548776e-4,4.375450325333762e-4,-4.2507406008267586e-5,1.5706958136973262e-6,-2.1698043037435217e-8
06017030810,0.03564072758225071,-0.0012789256589500063,0.0036474448720947663,-1.2839929236833392e-5,-8.932830589042835e-6,4.153129623714806e-7,-6.844168765529508e-9
06017030901,0.05831164939741574,2.7931808037814324e-4,0.0052962805400288936,7.129139943570843e-5,-3.3751015607297196e-5,1.5609484691870654e-6,-2.277308260693534e-8
06017030902,0.06531601035302702,0.002239762777018544,0.005754503700020564,6.399583818828804e-5,-3.7623623107330926e-5,1.7624400814714692e-6,-2.556362798307018e-8
06017031000,0.03900097120421864,-0.008516474135208408,0.006296389959043996,-4.955459300272962e-4,2.636791065441509e-5,-6.882948765501164e-7,5.636174527831509e-9
06017031100,0.034423328423184754,-0.008642186453707146,0.005269352120562132,-2.87250218991632e-4,1.1813705228132351e-5,-2.521364091598795e-7,8.154170969508221e-10
06017031200,0.03713376561609227,-0.013166736508950035,0.007328147770085438,-7.106892919088442e-4,4.2880078111495424e-5,-1.1873623324507395e-6,1.0772986902476889e-8
06017031301,0.04910858290234339,-0.002509859146182754,0.005180853114267959,-6.941158328609422e-5,-1.6698056748225807e-5,9.285080201155582e-7,-1.5170032825584468e-8
06017031302,0.03475455546663109,-0.010359873412175034,0.006162990469563201,-5.163582601123018e-4,2.8660295326931225e-5,-7.210681822375894e-7,5.136283118858805e-9
06017031402,0.047180988860296785,-0.019925571892996225,0.01052570701609754,-0.0011643420432798013,7.62868132908815e-5,-2.4031933446891288e-6,2.7492726202389995e-8
06017031404,0.03586738507763568,0.002449914187072898,0.001638040642711787,5.260491436161269e-4,-5.5172939492298715e-5,2.0050292800060764e-6,-2.6152060348542693e-8
06017031405,0.042826896155850745,0.0017015403453944937,0.002649276420038887,4.2893851432921357e-4,-5.1652522884226205e-5,1.944432283447932e-6,-2.5667703746073257e-8
06017031406,0.0342038612672338,0.001199680117604627,0.0018750073640032385,4.223740719479338e-4,-4.440402679144816e-5,1.6002478341250615e-6,-2.1022536522333763e-8
06017031502,0.035061253455964836,-0.0070699282452386224,0.005180315416296947,-3.0821187812662336e-4,1.3580635596082739e-5,-2.944756332686905e-7,1.0797659453805725e-9
06017031503,0.04930911679345814,-0.004355372466780351,0.0058660792192721765,-2.0672653315278883e-4,-4.8414097638716645e-6,4.873438726145932e-7,-9.271722566283845e-9
06017031504,0.030243305503767155,-0.006850490436415048,0.004639655340492255,-2.983868727854038e-4,1.648504271457414e-5,-4.408503925856007e-7,3.0280649756311884e-9
06017031600,0.029762412257299926,-0.02805400695415947,0.01122801818909444,-0.0016321761537427008,1.2100822505331671e-4,-3.841855308535375e-6,4.243597641264768e-8
06017031700,0.07417375084268116,0.0059824861386497015,0.005784684565601197,2.6442342508670646e-4,-6.3973487275388e-5,2.855321301125195e-6,-4.042357924842503e-8
06017031800,0.07117739423317844,0.001554552104889156,0.006843204647198267,5.842504730034724e-5,-4.7262828928227554e-005,2.290447887449305e-6,-3.3636452549907854e-8
06017031900,0.059709049075851055,-0.024965178593747236,0.013908921836940842,-0.0016345876329928177,1.0230387183049758e-4,-3.034136774062208e-6,3.300758715754329e-8
06017032000,0.029702420321122885,-0.004334782715485795,0.0034013110050766537,-1.1755821323892622e-6,-1.0376042443332254e-5,5.656387719628129e-7,-1.036258692294095e-8
06019000100,0.028469653488227446,-0.02522613421968749,0.010623007685563254,-0.001557882403035429,1.1360502829849166e-4,-3.5028896052237648e-6,3.719734832775886e-8
06019000200,0.03557938514004668,-0.03521435940118798,0.013829732929605452,-0.0020126848593938497,1.4510365150651776e-4,-4.522545385330491e-6,4.950677895838061e-8
06019000300,0.03199814236792386,-0.02618710579457808,0.010540367219314667,-0.0014134259653308854,1.0029801705531711e-4,-3.0774684399398755e-6,3.257184012126387e-8
06019000400,0.040596864783595595,-0.028518345218281754,0.01206659335453427,-0.0015119683121614831,1.0311607323557087e-4,-3.181541752095418e-6,3.4861996126646365e-8
06019000501,0.026486168587941526,-0.02377064695112714,0.009218847636677643,-0.0012494879948225519,8.602273402302937e-5,-2.436191082714135e-6,2.2372361456352115e-8
06019000502,0.028375744125508376,-0.024711850276326424,0.00995154000385737,-0.0013948756152383634,9.932231456847196e-5,-2.9723058239882477e-6,3.007073125271596e-8
06019000600,0.030167158027850714,-0.03162861347876473,0.012144382085597276,-0.0017838747133287964,1.261181840284378e-4,-3.7337561871391922e-6,3.7611462098915085e-8
06019000700,0.034311128659257305,-0.03167074090558114,0.012348377251089216,-0.0017136092713376135,1.2055893624391498e-4,-3.6578629392073906e-6,3.8489612297126775e-8
06019000800,0.028543081970986872,-0.022196246339330962,0.009383703600590376,-0.0012978353475981079,9.609077908900876e-5,-3.0524390018153074e-6,3.3464298860832725e-8
06019000901,0.03376460750652706,-0.034032019908232077,0.013185338135284337,-0.0019115380050093189,1.364617821054367e-4,-4.1715368525203265e-6,4.434294991329283e-8
06019000902,0.03180675752931374,-0.03280245674691086,0.012533300962202546,-0.0018093507120836754,1.2681644653436024e-4,-3.7491281348900093e-6,3.786539381348178e-8
06019001000,0.03692790743648081,-0.0375435174776544,0.014770131832613994,-0.002187719857177752,1.6022827402894347e-4,-5.098561287061902e-6,5.7387867010778545e-8
06019001100,0.03405175623410605,-0.029345150165029185,0.011787977580441972,-0.00161736703217745,1.1422358774742516e-4,-3.498600268659959e-6,3.7296046305074606e-8
06019001201,0.036534201572755415,-0.03001967836332555,0.012218179092635494,-0.001663192646417144,1.1868530337481195e-4,-3.7255923942511843e-6,4.115651935784589e-8
06019001202,0.038180987580008305,-0.03666611607147925,0.01461411147394625,-0.0021291936973981463,1.5673742540339963e-4,-5.062446092104437e-6,5.8109816248680816e-8
06019001301,0.034821718244515784,-0.036811043497562514,0.014148049296101323,-0.002088306903664173,1.5017350551597123e-4,-4.630501639296242e-6,4.9893218923514866e-8
06019001303,0.038875628096334554,-0.04094764278327959,0.016275425335816603,-0.0024785846328731938,1.8543135284518995e-4,-6.057445557406301e-6,7.052975311330132e-8
06019001304,0.02920937926452647,-0.02347989024655145,0.009288187615094,-0.0011978483440774638,8.062000762570784e-5,-2.265637948627682e-6,2.0692262833502994e-8
06019001407,0.03017062050064626,-0.02733165232636945,0.010737672103647554,-0.0014870859650407216,1.0236135843401599e-4,-2.9481708307117845e-6,2.837696847021103e-8
06019001408,0.03118606719579789,-0.02618115611277887,0.010345198231685894,-0.0013735331221280632,9.077751024390327e-5,-2.4813848311702293e-6,2.1854962615568145e-8
06019001409,0.03217150472321489,0.01107937647853642,-8.918148762446508e-4,8.727935161048881e-4,-8.038506207713012e-5,2.8880346505867124e-6,-3.773493485811956e-8
06019001410,0.0338050526709662,-0.012610188443308844,0.006195727680969454,-4.47047361136898e-4,2.4793961458545603e-5,-7.074926806930199e-7,6.528941545983955e-9
06019001411,0.03136857250916289,-0.01152946130816161,0.005827354687720929,-4.583071306596239e-4,2.3398579461489803e-5,-4.8115982249062e-7,1.2232689268527672e-9
06019001412,0.036556495618849424,-6.0259198679968263e-5,0.0019906133018948364,5.285869142411925e-4,-5.91583035159123e-5,2.2536077457494598e-6,-3.0530012460865405e-8
06019001413,0.037285919707702425,0.01077640877138901,-8.398610224112908e-4,0.0010473386390124782,-1.0074632390705226e-4,3.6786557059943394e-6,-4.804900494709415e-8
06019001414,0.04783628448406983,-0.004235270208953611,0.005085299871253165,2.0662903098239444e-5,-2.5616815375890003e-5,1.2604003588984456e-6,-1.9507110926948563e-8
06019001500,0.04079849693498839,-0.025348189920581667,0.011661604003966477,-0.0015374057908582367,1.0841282657518656e-4,-3.423160550288638e-6,3.8385669810515604e-8
06019001600,0.03847311234565225,-0.018213255523030134,0.008735716162052673,-9.244421224541919e-4,5.770869573068952e-5,-1.6428706825741546e-6,1.585696056366505e-8
06019001700,0.039561999471554136,-0.01613689401012386,0.008337509854826418,-8.443077920965254e-4,5.39184906447355e-5,-1.6400154734008379e-6,1.750334394325966e-8
06019001800,0.049838867798486716,-0.021360923366534775,0.011091664699614735,-0.001224950374084346,7.6452334846783e-5,-2.2587445817013483e-6,2.4003851767157605e-8
06019001900,0.04067284142513896,-0.021416275490246387,0.010025187251691442,-0.0011515139256063375,7.609422692087343e-5,-2.3114669963041674e-6,2.474027562694963e-8
06019002000,0.0355203260628876,-0.03924895284450074,0.01512589825641462,-0.0022872748299033047,1.6652578679298525e-4,-5.204960758882797e-6,5.718106527993536e-8
06019002100,0.03185891820110359,-0.018981435147629913,0.00820112004298166,-9.287020328126842e-4,6.287539889124111e-5,-1.8925292289498117e-6,1.9306145593951375e-8
06019002200,0.035940845861095756,-0.02507601408649676,0.010779494338685002,-0.001407120413916043,9.453250169865173e-5,-2.73116777941859e-6,2.6784264875041655e-8
06019002300,0.033365032887372574,-0.033341717254017224,0.012942381704774162,-0.0018701064517828321,1.3306867483538182e-4,-4.046911799787019e-6,4.2684932735018266e-8
06019002400,0.031778290737252135,-0.028643353502294088,0.011351250534114956,-0.001583079282501077,1.1320607501174971e-4,-3.479951068435319e-6,3.703378533505734e-8
06019002501,0.03557497093656077,-0.03621182513092982,0.0142110198150862,-0.002103625653973179,1.5164981185222006e-4,-4.700923683285108e-6,5.109961093558957e-8
06019002502,0.035350496715645045,-0.03629318499245129,0.014081476554000851,-0.002065728789934305,1.4876016199914203e-4,-4.612695157102151e-6,5.0119728264962084e-8
06019002601,0.033194228145221424,-0.035599644535407295,0.013488197215135314,-0.001971541043176934,1.3834661143850946e-4,-4.102229343005995e-6,4.175750819808706e-8
06019002602,0.034418966596733616,-0.025553095233150133,0.010396154943472813,-0.0013088202377701768,8.88655830719414e-5,-2.6337286551810996e-6,2.6722445261679185e-8
06019002701,0.047809046908963586,-0.0380466028479354,0.01648281417002861,-0.002399070841919419,1.7161189158167514e-4,-5.426051709659938e-6,6.143985621043327e-8
06019002702,0.03464819781959012,-0.03666296173573987,0.01404018086510809,-0.002060866237988789,1.4645867216133386e-4,-4.4452671664380864e-6,4.691925028160109e-8
06019002800,0.03373818067320595,-0.03194092680598624,0.012499860843892,-0.0017671959218415669,1.2504419334960783e-4,-3.7989767514973634e-6,4.001955293707471e-8
06019002903,0.03344091530801362,-0.03201949421215873,0.012469429197871208,-0.0017679296172650623,1.2197634541729614e-4,-3.5546525951031044e-6,3.52582569021502e-8
06019002904,0.031783027664781194,-0.015693780612531655,0.0068281105941142214,-6.105246332761933e-4,3.5737012360381314e-5,-9.344373830633154e-7,7.230250558659998e-9
06019002905,0.03447863693054109,-0.03343918544456356,0.013166290480236494,-0.0019001900359109042,1.3689367355567377e-4,-4.2583863747248456e-6,4.639722224823158e-8
06019002906,0.032886719915678944,-0.024708054725269345,0.010116528763483908,-0.001295064861644499,9.062904155919505e-5,-2.77834894115302e-6,2.9443399653218663e-8
06019003001,0.033638510304284296,-0.025666387957734085,0.010478990201629514,-0.0013551090369269428,9.239601652469067e-5,-2.721340749473531e-6,2.7325627140591478e-8
06019003003,0.034639980927382664,-0.03380417297821294,0.013311387896743026,-0.0019280143066452938,1.390947475247718e-4,-4.333614841601988e-6,4.73302980744294e-8
06019003004,0.03262375564700948,-0.020537318497749982,0.008869449681635468,-0.0010624765273282064,7.456675980567835e-5,-2.3338290426650226e-6,2.52667492816155e-8
06019003102,0.03196078819936085,-0.026863366168844428,0.010767477821990628,-0.0014596956774269925,1.0322614554009976e-4,-3.1430995727312496e-6,3.295230486254989e-8
06019003103,0.030014734858368697,-0.023718464530296433,0.00950630815589382,-0.0012342561717656316,8.569614113294451e-5,-2.540475154428503e-6,2.5378929723266848e-8
06019003104,0.032986315810258064,-0.022728709403282914,0.009805895148633668,-0.001269183586577685,8.9441741442503e-5,-2.7561633600386336e-6,2.9386467406823727e-8
06019003201,0.039048037956547356,-0.024431366688867782,0.010876705247054388,-0.001360625527350883,9.24823898473644e-5,-2.8089379793634798e-6,2.9909509781523055e-8
06019003202,0.02711211761789139,-0.014537741496867566,0.006217194396967023,-6.048428904722846e-4,3.775699123327837e-5,-9.919666533123185e-7,7.3716026452615576e-9
06019003301,0.03854413301929146,-0.027324401602851937,0.011593154961372061,-0.0014966905428607995,1.0415753972420126e-4,-3.2320239053050982e-6,3.5332873251707836e-8
06019003302,0.03314226273805274,-0.01578005069744781,0.0074788702797831865,-7.842941866369417e-4,4.77012032683421e-5,-1.2376734153820363e-6,9.644987862709501e-9
06019003400,0.030766235869955125,-0.022101312323425635,0.008940231322249442,-0.001079067515898039,7.140979758192324e-5,-2.0183854120335315e-6,1.8702965792847364e-8
06019003500,0.027158564646605644,-0.0126628553428112,0.005920374906453857,-5.87469513511769e-4,3.6384876069139795e-5,-9.194927834606353e-7,6.111289314258543e-9
06019003600,0.028482108938985718,2.6343539054499534e-4,0.002022696420603549,2.3153534899933832e-4,-2.8463229902765033e-5,1.190543102327747e-6,-1.8248005267200233e-8
06019003701,0.030295658675298286,-0.02172323658453932,0.009009117991811044,-0.0011410848116235614,8.13288073916697e-5,-2.5252776525443945e-6,2.6889625985416847e-8
06019003702,0.03358800080313592,-0.03166640774798002,0.01247482488834673,-0.0017769608793990234,1.2820712152280945e-4,-3.995996180936238e-6,4.3515236164705674e-8
06019003803,0.039445157570634125,-0.009683986076953968,0.00593072841599523,-2.966708842981063e-4,7.789919568040623e-6,-3.932189819231599e-8,-2.252775794149686e-9
06019003804,0.02904747388307047,-0.006947559345777835,0.003786735883651539,-4.1576927975717485e-5,-4.951007263179211e-6,2.728136636576485e-7,-5.434441708921366e-9
06019003805,0.030867136014287252,-0.02802152080750965,0.011217209197010476,-0.0015919176843103404,1.160580986859121e-4,-3.6375199983886228e-6,3.962548828519317e-8
06019003807,0.034327957089836346,-0.0294929183370538,0.011994094057344492,-0.0016829036701352456,1.1991670193472136e-4,-3.6907091518457467e-6,3.955170485091125e-8
06019003808,0.036491011536941634,-0.010695527505689731,0.005884442287380702,-3.429875593450681e-4,1.3562473449504334e-5,-2.5421499050855513e-7,3.001591798342637e-10
06019003809,0.027571479827577183,-0.016896377865232938,0.007253070075788539,-8.351038958310588e-4,5.8865274124940635e-5,-1.8077891086881983e-6,1.856207719189827e-8
06019003810,0.03576756763584359,-0.00835194657881819,0.0053933908472190446,-3.0822652508455503e-4,1.0526370097969751e-5,-9.0872735254703e-8,-2.5996259680132272e-9
06019003900,0.04719485502644696,-0.018258022542050646,0.0100858907472521,-0.0011088464542585374,7.105582343611529e-5,-2.163745178333067e-6,2.367920296393173e-8
06019004001,0.036170440616389084,-0.013272322039381742,0.006659918262159176,-5.102804348526332e-4,2.6029154663879856e-5,-6.205458645940813e-7,3.977651154137271e-9
06019004002,0.03634716521771334,-0.027122278653109188,0.011125537745345434,-0.0014178195761051064,9.714647628298605e-5,-2.937898499978094e-6,3.090802676538469e-8
06019004100,0.045664824239603476,-0.025252912255606462,0.011757966623506266,-0.0014086780568362061,9.467301209981839e-5,-2.9545195495769556e-6,3.3144850191110295e-8
06019004205,0.02773126883883218,-0.01946139194864671,0.008142911121885489,-0.0010278293426188372,7.260824692370309e-5,-2.1864104313460182e-6,2.201516664693795e-8
06019004207,0.0365666335735636,-0.0036758663091880084,0.003749685634271793,8.10681116992609e-5,-2.0631393057289786e-5,9.074304004287672e-7,-1.3836147013286168e-8
06019004208,0.050870222121126595,-0.003296838612512628,0.0056854821604033915,-9.284445076599602e-5,-1.710279256223684e-5,9.573742578094683e-7,-1.5386279735274864e-8
06019004210,0.03239200671118615,-0.017978806427392177,0.008293542622719838,-9.81000054336662e-4,6.729469749191309e-5,-2.034869317027404e-6,2.0928590631043427e-8
06019004211,0.031619921007804974,-0.008906924577101497,0.004944126915801262,-2.702616709776203e-4,1.2703726912393041e-5,-3.138001898833037e-7,1.6473583436201002e-9
06019004212,0.028922608237738574,-0.015954969758871174,0.007271691837477702,-8.404135640725413e-4,5.701616981672023e-5,-1.6581358213080831e-6,1.5711418692848663e-8
06019004213,0.024201333688089383,4.2725247498053595e-4,0.001483898886737497,2.695732733931683e-4,-2.7934379319825428e-005,1.1004211307739764e-6,-1.6551928274846387e-8
06019004214,0.031128976968241188,0.0028925734913164765,0.001248406665338812,4.6462851293956113e-4,-4.788786553708423e-5,1.8015427744323578e-6,-2.4794788487453862e-8
06019004215,0.0320311328161012,-0.0064597523097503174,0.0041947970467443385,-1.0431392466757e-4,-2.538186727455217e-6,2.660238584210855e-7,-6.119924072392302e-9
06019004216,0.0461398344957922,-0.004761191028421885,0.005451016496807618,-1.3169123262925331e-4,-1.008374348048692e-5,6.609021366909481e-7,-1.1509862545671857e-8
06019004301,0.0541145029842141,-0.0012162131423131657,0.005784286302593632,-6.420348615150627e-5,-2.4020243841692952e-5,1.3152455082894397e-6,-2.0953386605156012e-8
06019004302,0.03816903893022301,0.003900585048849949,0.0020594121827422107,3.8320145239381214e-4,-4.614237217182922e-5,1.829445953422683e-6,-2.5696197650150105e-8
06019004303,0.03534602372334431,0.0038335687030368413,0.0017398545254054885,4.175959021480025e-4,-4.792611129996048e-5,1.8881364959013954e-6,-2.6562114628240098e-8
