tract,int,pw1,pw2,pw3,pw4,pw5
06059001704,31.215446688078472,163.72873969641628,-33.79540988638988,5.402280840795297,-0.24997200940457176,0.0036414083719033203
06059001705,-1.2334495976729833,74.8594460286553,-17.291386366521326,2.624045827694739,-0.11604435880187834,0.0016235832418831924
06059001706,33.73687115583101,100.7127550467748,-17.514481180777448,2.716389263508976,-0.125690104602092,0.0018360356418820594
06059001707,34.158450261172284,167.6171408245958,-34.31628111085361,5.498680520338278,-0.25476713888049013,0.003715018594239909
06059001708,17.49023293754414,69.36587910562413,-13.987866367834425,2.275832742029946,-0.10335278869358025,0.0014695508539280524
06059001801,-30.258443824060215,60.95321169289055,-14.761577855878958,1.8037868000736228,-0.05672307856943536,4.6371949598021764e-4
06059001802,-36.955968648651336,85.98175016436826,-20.389375953859034,2.545266463586834,-0.0822497834878209,7.135014367295473e-4
06059001901,-1.8684506459515993,41.71312596149135,-10.356043003377732,1.6278636029244666,-0.07175401334557809,9.94423311160565e-4
06059001902,-6.108588817626172,45.39493336528822,-11.196308369563484,1.669802590312808,-0.07116436045526668,9.560969607850044e-4
06059001903,-14.568118499898121,64.53473635355056,-15.785874155190712,2.21227161426562,-0.09228681643711471,0.0012231376948861185
06059011000,-8.722967341710136,100.4659095533672,-22.488676354139375,3.27209572438847,-0.1268168344984365,0.0014920562115598587
06059011101,-12.228830298011562,69.28717528183304,-16.67023298155308,2.3775648103925584,-0.09721349115405674,0.0012480606436659448
06059011102,-4.2054275362897435,83.58736475708058,-19.71676999933519,2.9460840187519066,-0.1295659042495305,0.0018079442551202874
06059011200,-5.718267842054558,66.53308427348396,-15.690493312099596,2.3454524518799307,-0.09701317301284823,0.0012501927017367566
06059011300,-33.814728898187724,100.8776786938813,-23.61868027277667,3.0970318685455185,-0.11908323734304681,0.0014251774465790035
06059011401,3.3973737746869346,30.193049198799873,-5.950900600651188,0.921496797133001,-0.03631169997586672,4.298718470692006e-4
06059011402,8.63215885171483,54.97905352477082,-12.159064088370672,1.9665097794524402,-0.09128128487644385,0.001333716557252012
06059011403,-19.006798148494216,84.74793003947134,-19.402692676206,2.6471452345986664,-0.09768356068198643,0.0010799327851116966
06059011502,-22.45640853325562,71.11634032941178,-16.965296469299915,2.2416349232270854,-0.08449336242870836,9.795479393444125e-4
06059011503,-2.363347913739784,37.33974082854548,-9.633128905379264,1.5183799515679948,-0.07006284833939727,0.001023776798372965
06059011504,-48.287974753698656,64.99960990035214,-15.437303763237443,1.5464164795211321,-0.03230491817857996,-5.289490543495569e-5
06059011601,-40.28613694724442,79.07190266291376,-18.870159299240225,2.25422689333147,-0.06550694681572503,4.2187629529366757e-4
06059011602,-23.663078761917827,45.767553372271564,-9.214035241059255,0.8989163666027192,-0.007842123102775964,-3.6259650936277025e-4
06059011707,10.434774381316181,94.86597424872524,-18.52915784097163,2.826610783341625,-0.11480265380721082,0.0014265745999633794
06059011708,-42.65181834773714,88.08764166329816,-21.528756779062775,2.618268060015945,-0.09276377488234458,9.944849170343613e-4
06059011709,19.72790644461086,114.45681561794173,-25.6522429686302,4.176240462590509,-0.20015831744595497,0.0030231527202573957
06059011710,5.701186529082124,67.5818811465198,-15.973566269148494,2.594313494076913,-0.1193086844758165,0.0017254510304585391
06059011711,-76.02708055053131,128.6713282459235,-31.97361087282971,3.7020955975847674,-0.12154235470386429,0.001140172355238727
06059011712,-14.603605312670933,81.85046186146629,-18.694548100795934,2.5681480706837347,-0.09971290311660048,0.001196947723406487
06059011714,-16.88047094126233,20.16521813411729,-5.18105423916598,0.534315221048578,-0.01585139032589686,1.2294724683214553e-4
06059011715,15.458199519860347,110.7411590575171,-23.44419206318746,3.758645062315766,-0.16275249399745478,0.002190551976110344
06059011716,26.967050214270337,123.27809284692212,-25.55046155428453,4.128263818317267,-0.194887307481831,0.0028970391771600615
06059011717,3.037878569895297,49.83778921597752,-11.140587420193658,1.7339643715789188,-0.07607713660711873,0.001048576812810735
06059011718,2.053751700679908,75.04596170253541,-18.223505124398766,2.9124528784181365,-0.13509803312542387,0.0019785430114669282
06059011720,-23.802348308719797,43.66699838457187,-7.97662741435328,0.6489018251443522,0.006491030005058543,-6.113900565605834e-4
06059011721,-24.890491604577367,61.87362292282318,-15.199912893097977,1.9691182230070428,-0.0704274839415121,7.500297961683478e-4
06059011722,-6.841918330282676,32.11384146880801,-6.536003331410962,0.8198777194394598,-0.022818242973427983,1.1474719301714298e-4
06059021802,2.6534718168182327,140.43736666689963,-29.87433831718895,4.3722437912027035,-0.18636197475232022,0.002506029909162179
06059021807,-22.73024465884646,110.28255822174417,-26.328310241144816,3.680290209992726,-0.15830358327273356,0.002179958053884054
06059021809,10.582817215393796,86.7654627870232,-18.03076826384211,2.7007875992310026,-0.12260232591758341,0.0017702745253310888
06059021810,11.833689253749743,81.12154189180747,-17.70012627425576,2.807395736756713,-0.1290663519905068,0.0018718659327844063
06059021812,-8.900424745517252,169.8379049308158,-39.05486383105534,5.723260263226875,-0.2577512778883955,0.003708112316792235
06059021813,-0.020772578396413624,0.004540063653535648,0.012982350603648309,-0.003312206185354997,2.848366446087731e-4,-6.134979716808705e-6
06059021814,-14.591880223375613,164.73869194062587,-36.965507390266254,5.300326945414967,-0.22782094237528053,0.0031122924272055474
06059021815,42.971754610841245,249.00364103980087,-52.148773920439595,8.303251703169657,-0.3853661135285914,0.005637059818432717
06059021816,19.042595344931573,107.51089667601435,-23.076747783057108,3.7309758237658786,-0.17137697460160187,0.002473588633409286
06059021817,3.01280046586253,80.25592180514226,-19.241811216724862,3.056921355094663,-0.1411948475891044,0.0020598706391196267
06059021820,15.793021885174605,110.9198618746159,-24.03174479789439,3.8003888497735168,-0.17812001596203608,0.002638605758225983
06059021821,-55.08947902241867,191.2717363956865,-47.50964763485066,6.531669297384942,-0.2791323734953081,0.0038293787953408913
06059021822,76.3875456704743,237.76826147569673,-46.28429445430913,7.6014853959785,-0.36660222463126746,0.005553683595137339
06059021823,25.227354656438756,105.51624458127594,-20.57843695138191,3.218216926168472,-0.1483622251793847,0.002159838610805862
06059021824,20.897495775493013,79.51209408847458,-15.931565106110689,2.568421418202545,-0.1239985336380552,0.0018864958123346557
06059021825,17.04548083811266,85.16975860991847,-16.53799154351092,2.4987675693662394,-0.11365088821757044,0.0016397857134925703
06059021826,-15.512594299471866,58.08881524663009,-13.624398191299097,1.8204365454924205,-0.07133195012948979,8.75165757139877e-4
06059021827,11.615653337013292,74.48200231821392,-15.425658627853998,2.42021661739603,-0.11236058959097367,0.001648048620142409
06059021828,35.16107685803994,121.90208988162303,-24.444687602360208,3.9436404122640525,-0.19200393763725446,0.00294659051252607
06059021829,52.00414571592818,146.4340889668239,-27.650769991623722,4.573501734276165,-0.22218377411773152,0.003385588896855534
06059021830,37.95066264447566,176.08567896289745,-36.671302472961266,5.840173241710111,-0.2775477159678065,0.004166123255444583
06059021903,-0.40082880874049304,78.51340438959484,-19.331703285420204,3.075050041371612,-0.14065607352649895,0.0020305870919555026
06059021905,11.795372932671112,128.24838202554358,-29.052857533340465,4.6012358602764865,-0.2136180004307009,0.0031337562247248695
06059021912,36.82503615681591,114.02525300046284,-20.89127398631364,3.367593347642165,-0.15741323100883028,0.002311549713693093
06059021913,-17.60199787852068,130.204467352642,-31.03670668266528,4.498730156176594,-0.19206617591737649,0.0026004756635363223
06059021914,5.00582842868974,103.97780451734266,-22.39675113572242,3.3237273571638464,-0.14844388471629716,0.0021084522256554074
06059021915,26.083367909524693,94.98932603560357,-19.10864244373045,3.1724478339439095,-0.14955159989144065,0.0022088993128783984
06059021916,14.918297432656926,79.10251106364045,-15.704853072908096,2.4818599640748804,-0.11428730926645962,0.0016575704080974828
06059021917,16.972480373199797,93.56825196414216,-19.109009492030832,2.951713394987595,-0.13622787486509658,0.001991681146911463
06059021918,-14.757407583615661,118.14452143146127,-28.892546116704303,4.268279730095264,-0.1900210479263533,0.0026962322107290664
06059021919,15.196058406212119,61.129197922471846,-12.247519881522175,2.0225652063900865,-0.09357992800230333,0.0013549090850780725
06059021920,55.19276186132439,138.116944310381,-26.44801650095438,4.685350026579361,-0.2226375797569798,0.0032807049508451506
06059021921,47.53955371615702,114.29723164404699,-20.71328584388036,3.5771278441472836,-0.175905954084945,0.0026936862758053194
06059021922,-3.1724467935768086,117.57390212687051,-27.085721630842553,4.1141477601194,-0.18442126251985244,0.0026188731067836083
06059021923,25.685961895740363,161.64579604631044,-37.228746186613485,6.195032118211675,-0.29971665246652196,0.004553826058537417
06059021924,5.192436091906996,95.75364805378665,-21.374811030323567,3.321953679336378,-0.15107973044376888,0.002171773737864283
06059032002,39.24800132039331,141.2616356789599,-30.072000900335237,5.110212755514083,-0.2483841978217378,0.003776792727183641
06059032003,33.98039007920576,119.83200175278108,-24.007786896193796,3.9328105910142255,-0.18818178860299384,0.002829775610371643
06059032011,1.337680108375677,44.55852576152505,-9.750380381133546,1.4492788684838191,-0.06245996559668178,8.499998901102551e-4
06059032012,9.332226011800833,104.38484193939091,-23.185999004316432,3.579933941568935,-0.16572792012759405,0.002433819844881858
06059032013,7.676368953686751,100.47477977462586,-20.128956384486095,3.024644651293846,-0.13031662396941365,0.001761689206502611
06059032014,-38.33967181576002,95.60052709060226,-22.91798265878644,2.867933857919773,-0.10181797997976556,0.0010835578795401163
06059032015,21.090253002121926,145.6210192789677,-31.432328873074425,4.911636832354725,-0.22792928069517207,0.0033480885845020214
06059032020,24.639704619583735,154.1538866787156,-33.628062878063986,5.3446002680316615,-0.2525173383884544,0.0037706405606258886
06059032022,-39.251741944925534,115.7326250480567,-29.11825395576408,3.9756215136792306,-0.1576763026400684,0.0019608213800217803
06059032023,137.1484033547887,335.01083892722824,-59.715540946545374,10.323484468005365,-0.5037729489111988,0.00764846178407979
06059032027,-5.049229792488215,112.45308967873633,-25.9301182372649,3.906473374593259,-0.16818843434696756,0.0022795077426831793
06059032028,-13.029331478667384,68.31414260784109,-16.66087397189272,2.3833587082293963,-0.10068145414197728,0.0013485183976159258
06059032029,7.871516387085766,90.16026259621516,-21.088280379207507,3.4085679584567803,-0.15781023346052908,0.002300721675163093
06059032030,2.337194827866227,88.89480188850521,-21.258832420952395,3.3523166992237527,-0.15321511207110386,0.002212560567486448
06059032031,20.579874733716117,74.0647694347852,-15.848802606355594,2.7137418766814374,-0.1300646590321704,0.0019472609251789778
06059032032,4.09730217638887,82.77500866021391,-19.384752266552287,3.0233038625592576,-0.1403678522359265,0.0020663084026000204
06059032033,-24.196268765481403,93.85813875674735,-24.00684527277104,3.464390971604919,-0.15320625771638088,0.0021668210927971547
06059032034,57.59946440497579,158.79338016581625,-29.747322841981077,4.943786675362909,-0.24123538457530283,0.0036887915882685128
06059032035,5.012163196792499,72.80212263763809,-15.75141627257567,2.3513621218061425,-0.10686751093414308,0.0015464744795946662
06059032036,15.946925588306604,86.6204419778967,-18.827087652203023,3.045479045028667,-0.14329574662088088,0.0021236460148846953
06059032037,47.72839629049963,67.12232495532167,-9.01022829464261,1.734627618725926,-0.0670545383226685,7.222282554077297e-4
06059032038,49.12419384357693,158.9720414939694,-32.215171545891145,5.410080170666448,-0.26245115506689076,0.003987835848480855
06059032039,26.626552887965552,166.21584458296223,-34.554036040644185,5.339132881729815,-0.2469799804070363,0.003619513372815244
06059032040,16.137165727861905,63.28952550986579,-13.011731302444966,2.1451693043358615,-0.10137194204798719,0.0015033659602838583
06059032041,1.5401544524752064,31.937450291361127,-7.329683032722777,1.1244231332084034,-0.052509226796323,7.797766451835766e-4
06059032042,34.757743732383865,151.77332326738428,-30.061125517727046,4.747843762586987,-0.2257784525489257,0.0033917638128783097
06059032043,56.48934174946105,115.41356521658032,-19.233176233187162,3.2973887956294234,-0.16620881533566864,0.0026070526319961216
06059032044,78.07867016473921,181.35013166523956,-30.24541767469384,4.939843388022296,-0.2407201112377872,0.0036784151487683626
06059032045,17.90274128379276,91.77958493665098,-19.642823758010085,3.15512057186298,-0.15273632065974546,0.0023334658724025225
06059032046,86.09054037660457,173.24570784955046,-27.48209436899511,4.64217667729248,-0.23024706531169625,0.0035597755966479583
06059032047,-62.00098267106068,132.3359709164659,-35.3321343183756,4.700773889859874,-0.19594189501456116,0.002627061802907986
06059032048,39.41555423466975,123.62050313337372,-27.54103372525136,4.852729638934815,-0.23792403711354218,0.0036331819299317805
06059032049,16.12225329610029,248.4623230554967,-55.88489673835629,8.670329030068855,-0.40928521895956044,0.006129648842027279
06059032050,22.028123993991564,115.40633571981849,-26.08612829949749,4.355461942309711,-0.20914134805243315,0.0031517370385788033
06059032051,-21.426587104494917,71.47303853384875,-16.281473411022745,2.1368813653399736,-0.0761533868402148,7.986420643355349e-4
06059032053,14.697670356623949,177.74460858240136,-39.722560110116326,6.314661413281467,-0.2878368043973811,0.004130225621036361
